%	year-month-day-hour-swdn	[W m-2]		
2019	6	27	0	0
2019	6	27	3	0
2019	6	27	6	0
2019	6	27	9	1
2019	6	27	12	1
2019	6	27	15	1
2019	6	27	18	1
2019	6	27	21	0
2019	6	28	0	0
2019	6	28	3	0
2019	6	28	6	0
2019	6	28	9	1
2019	6	28	12	1
2019	6	28	15	1
2019	6	28	18	0
2019	6	28	21	0
2019	6	29	0	0
2019	6	29	3	0
2019	6	29	6	0
2019	6	29	9	0
2019	6	29	12	0
2019	6	29	15	1
2019	6	29	18	1
2019	6	29	21	0
2019	6	30	0	0
2019	6	30	3	0
2019	6	30	6	1
2019	6	30	9	1
2019	6	30	12	1
2019	6	30	15	1
2019	6	30	18	0
2019	6	30	21	0
2019	7	1	0	0
2019	7	1	3	0
2019	7	1	6	0
2019	7	1	9	1
2019	7	1	12	1
2019	7	1	15	1
2019	7	1	18	1
2019	7	1	21	0
2019	7	2	0	0
2019	7	2	3	0
2019	7	2	6	0
2019	7	2	9	1
2019	7	2	12	1
2019	7	2	15	1
2019	7	2	18	1
2019	7	2	21	0
2019	7	3	0	0
2019	7	3	3	0
2019	7	3	6	0
2019	7	3	9	1
2019	7	3	12	1
2019	7	3	15	1
2019	7	3	18	1
2019	7	3	21	0
2019	7	4	0	0
2019	7	4	3	0
2019	7	4	6	0
2019	7	4	9	1
2019	7	4	12	1
2019	7	4	15	0
2019	7	4	18	0
2019	7	4	21	0
2019	7	5	0	0
2019	7	5	3	0
2019	7	5	6	0
2019	7	5	9	1
2019	7	5	12	1
2019	7	5	15	1
2019	7	5	18	1
2019	7	5	21	0
2019	7	6	0	0
2019	7	6	3	0
2019	7	6	6	1
2019	7	6	9	1
2019	7	6	12	1
2019	7	6	15	1
2019	7	6	18	1
2019	7	6	21	0
2019	7	7	0	0
2019	7	7	3	0
2019	7	7	6	1
2019	7	7	9	1
2019	7	7	12	1
2019	7	7	15	1
2019	7	7	18	1
2019	7	7	21	0
2019	7	8	0	0
2019	7	8	3	0
2019	7	8	6	1
2019	7	8	9	1
2019	7	8	12	1
2019	7	8	15	1
2019	7	8	18	1
2019	7	8	21	0
2019	7	9	0	0
2019	7	9	3	0
2019	7	9	6	1
2019	7	9	9	1
2019	7	9	12	1
2019	7	9	15	1
2019	7	9	18	1
2019	7	9	21	0
2019	7	10	0	0
2019	7	10	3	0
2019	7	10	6	0
2019	7	10	9	1
2019	7	10	12	1
2019	7	10	15	1
2019	7	10	18	1
2019	7	10	21	0
2019	7	11	0	0
2019	7	11	3	0
2019	7	11	6	1
2019	7	11	9	1
2019	7	11	12	1
2019	7	11	15	1
2019	7	11	18	1
2019	7	11	21	0
2019	7	12	0	0
2019	7	12	3	0
2019	7	12	6	1
2019	7	12	9	1
2019	7	12	12	1
2019	7	12	15	1
2019	7	12	18	1
2019	7	12	21	0
2019	7	13	0	0
2019	7	13	3	0
2019	7	13	6	0
2019	7	13	9	1
2019	7	13	12	1
2019	7	13	15	1
2019	7	13	18	1
2019	7	13	21	0
2019	7	14	0	0
2019	7	14	3	0
2019	7	14	6	0
2019	7	14	9	1
2019	7	14	12	1
2019	7	14	15	1
2019	7	14	18	1
2019	7	14	21	0
2019	7	15	0	0
2019	7	15	3	0
2019	7	15	6	0
2019	7	15	9	1
2019	7	15	12	1
2019	7	15	15	1
2019	7	15	18	1
2019	7	15	21	0
2019	7	16	0	0
2019	7	16	3	0
2019	7	16	6	0
2019	7	16	9	1
2019	7	16	12	1
2019	7	16	15	1
2019	7	16	18	1
2019	7	16	21	0
2019	7	17	0	0
2019	7	17	3	0
2019	7	17	6	1
2019	7	17	9	1
2019	7	17	12	1
2019	7	17	15	1
2019	7	17	18	1
2019	7	17	21	0
2019	7	18	0	0
2019	7	18	3	0
2019	7	18	6	1
2019	7	18	9	1
2019	7	18	12	1
2019	7	18	15	1
2019	7	18	18	1
2019	7	18	21	0
2019	7	19	0	0
2019	7	19	3	0
2019	7	19	6	0
2019	7	19	9	1
2019	7	19	12	1
2019	7	19	15	1
2019	7	19	18	1
2019	7	19	21	0
2019	7	20	0	0
2019	7	20	3	0
2019	7	20	6	1
2019	7	20	9	1
2019	7	20	12	1
2019	7	20	15	1
2019	7	20	18	1
2019	7	20	21	0
2019	7	21	0	0
2019	7	21	3	0
2019	7	21	6	1
2019	7	21	9	1
2019	7	21	12	1
2019	7	21	15	1
2019	7	21	18	1
2019	7	21	21	0
2019	7	22	0	0
2019	7	22	3	0
2019	7	22	6	0
2019	7	22	9	1
2019	7	22	12	1
2019	7	22	15	1
2019	7	22	18	1
2019	7	22	21	0
2019	7	23	0	0
2019	7	23	3	0
2019	7	23	6	0
2019	7	23	9	1
2019	7	23	12	1
2019	7	23	15	1
2019	7	23	18	1
2019	7	23	21	0
2019	7	24	0	0
2019	7	24	3	0
2019	7	24	6	0
2019	7	24	9	1
2019	7	24	12	1
2019	7	24	15	1
2019	7	24	18	1
2019	7	24	21	0
2019	7	25	0	0
2019	7	25	3	0
2019	7	25	6	0
2019	7	25	9	1
2019	7	25	12	1
2019	7	25	15	1
2019	7	25	18	1
2019	7	25	21	0
2019	7	26	0	0
2019	7	26	3	0
2019	7	26	6	0
2019	7	26	9	1
2019	7	26	12	1
2019	7	26	15	1
2019	7	26	18	1
2019	7	26	21	0
2019	7	27	0	0
2019	7	27	3	0
2019	7	27	6	0
2019	7	27	9	1
2019	7	27	12	1
2019	7	27	15	1
2019	7	27	18	1
2019	7	27	21	0
2019	7	28	0	0
2019	7	28	3	0
2019	7	28	6	0
2019	7	28	9	1
2019	7	28	12	1
2019	7	28	15	1
2019	7	28	18	0
2019	7	28	21	0
2019	7	29	0	0
2019	7	29	3	0
2019	7	29	6	0
2019	7	29	9	1
2019	7	29	12	1
2019	7	29	15	1
2019	7	29	18	1
2019	7	29	21	0
2019	7	30	0	0
2019	7	30	3	0
2019	7	30	6	0
2019	7	30	9	1
2019	7	30	12	1
2019	7	30	15	1
2019	7	30	18	1
2019	7	30	21	0
2019	7	31	0	0
2019	7	31	3	0
2019	7	31	6	0
2019	7	31	9	1
2019	7	31	12	1
2019	7	31	15	1
2019	7	31	18	1
2019	7	31	21	0
